cluster,gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,UniProt.description,Surfaceome.Label,Surfaceome.Label.Source
CD320_OC,SMN,1.04E-55,0.549663454,0.851,0.449,1.72E-51,NA,NA,NA
CD320_OC,UTP6,1.28E-55,0.271668741,0.492,0.16,2.11E-51,U3 small nucleolar RNA-associated protein 6 homolog,,
CD320_OC,PARP1,1.42E-55,0.604314472,0.838,0.435,2.34E-51,Poly [ADP-ribose] polymerase 1,,
CD320_OC,SURF2,2.64E-55,0.380066283,0.604,0.23,4.35E-51,Surfeit locus protein 2,,
CD320_OC,SRRM1,3.78E-55,0.483951998,0.898,0.476,6.24E-51,Serine/arginine repetitive matrix protein 1,,
CD320_OC,SPHK1,4.17E-55,0.397962996,0.505,0.172,6.88E-51,Sphingosine kinase 1,,
CD320_OC,AMD1,4.28E-55,0.401376271,0.624,0.243,7.06E-51,S-adenosylmethionine decarboxylase proenzyme,,
CD320_OC,CCT2,4.49E-55,0.589124853,0.964,0.59,7.41E-51,T-complex protein 1 subunit beta,,
CD320_OC,NDUFS8,5.51E-55,0.622658194,0.99,0.723,9.09E-51,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",,
CD320_OC,MLYCD,5.57E-55,0.346388209,0.644,0.248,9.18E-51,"Malonyl-CoA decarboxylase, mitochondrial",,
CD320_OC,RBM28,7.87E-55,0.402195081,0.68,0.276,1.30E-50,RNA-binding protein 28,,
CD320_OC,DDX39A,9.03E-55,0.407602577,0.785,0.351,1.49E-50,ATP-dependent RNA helicase DDX39A,,
CD320_OC,POLR1F,1.15E-54,0.51541399,0.858,0.434,1.90E-50,NA,NA,NA
CD320_OC,TMA16,1.21E-54,0.533273119,0.825,0.393,2.00E-50,Translation machinery-associated protein 16,,
CD320_OC,EIF2S1,1.26E-54,0.552959032,0.927,0.504,2.07E-50,Eukaryotic translation initiation factor 2 subunit 1,,
CD320_OC,ARHGAP10,1.56E-54,0.358802475,0.508,0.174,2.57E-50,Rho GTPase-activating protein 10,,
CD320_OC,UQCC3,2.43E-54,0.412610591,0.677,0.281,4.00E-50,Ubiquinol-cytochrome-c reductase complex assembly factor 3,nonsurface,machine learning
CD320_OC,NOP2,3.51E-54,0.264510246,0.38,0.108,5.78E-50,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,,
CD320_OC,EIF2B1,7.06E-54,0.350527903,0.561,0.209,1.16E-49,Translation initiation factor eIF-2B subunit alpha,,
CD320_OC,ATP6V0B,7.84E-54,0.495126274,0.865,0.462,1.29E-49,V-type proton ATPase 21 kDa proteolipid subunit,nonsurface,machine learning
CD320_OC,CLN5,1.26E-53,0.342955411,0.601,0.231,2.08E-49,Ceroid-lipofuscinosis neuronal protein 5,,
CD320_OC,EBPL,1.57E-53,0.456696203,0.71,0.312,2.58E-49,Emopamil-binding protein-like,nonsurface,neg. trainingset
CD320_OC,MTR,1.61E-53,0.279953235,0.409,0.122,2.66E-49,Methionine synthase,,
CD320_OC,PSMA6,2.54E-53,0.628899387,0.99,0.723,4.20E-49,Proteasome subunit alpha type-6,,
CD320_OC,POLR1E,2.63E-53,0.333183793,0.518,0.183,4.34E-49,DNA-directed RNA polymerase I subunit RPA49,nonsurface,machine learning
CD320_OC,PCBD2,2.73E-53,0.45246014,0.756,0.347,4.50E-49,Pterin-4-alpha-carbinolamine dehydratase 2,,
CD320_OC,NFKBIB,5.41E-53,0.485076375,0.881,0.489,8.92E-49,NF-kappa-B inhibitor beta,,
CD320_OC,MRPS12,9.10E-53,0.58723507,0.858,0.459,1.50E-48,"28S ribosomal protein S12, mitochondrial",,
CD320_OC,ENSCAFG00000019092,1.64E-52,0.315154118,0.479,0.163,2.71E-48,NA,NA,NA
CD320_OC,MSN,2.61E-52,0.708889678,0.98,0.722,4.31E-48,Moesin,,
CD320_OC,ENSCAFG00000008879,2.75E-52,0.592646398,0.95,0.582,4.53E-48,NA,NA,NA
CD320_OC,UROS,4.11E-52,0.431504506,0.647,0.28,6.79E-48,Uroporphyrinogen-III synthase,,
CD320_OC,ENSCAFG00000029884,4.30E-52,0.446456973,1,0.981,7.09E-48,NA,NA,NA
CD320_OC,BAZ1A,5.28E-52,0.49222163,0.891,0.471,8.71E-48,Bromodomain adjacent to zinc finger domain protein 1A,,
CD320_OC,TET2,8.93E-52,0.400059791,0.673,0.274,1.47E-47,Methylcytosine dioxygenase TET2,,
CD320_OC,AATF,9.31E-52,0.405058719,0.743,0.337,1.54E-47,Protein AATF,,
CD320_OC,MT2A,9.32E-52,1.504573105,0.842,0.524,1.54E-47,Metallothionein-2,,
CD320_OC,CCT6A,1.28E-51,0.636711408,0.99,0.685,2.12E-47,T-complex protein 1 subunit zeta,,
CD320_OC,AK2,1.34E-51,0.510997417,0.782,0.391,2.21E-47,"Adenylate kinase 2, mitochondrial",,
CD320_OC,FARSB,1.71E-51,0.373838561,0.69,0.306,2.82E-47,Phenylalanine--tRNA ligase beta subunit,,
CD320_OC,SLC2A1,1.89E-51,0.445346769,0.604,0.237,3.11E-47,"Solute carrier family 2, facilitated glucose transporter member 1",surface,pos. trainingset
CD320_OC,ALKBH3,2.45E-51,0.326413733,0.479,0.164,4.04E-47,Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3,,
CD320_OC,GTF2F2,2.58E-51,0.426797485,0.861,0.44,4.25E-47,General transcription factor IIF subunit 2,,
CD320_OC,GYPC,2.85E-51,0.417848894,0.568,0.206,4.70E-47,Glycophorin-C,surface,pos. trainingset
CD320_OC,ZC3H13,3.29E-51,0.576977414,0.832,0.424,5.43E-47,Zinc finger CCCH domain-containing protein 13,,
CD320_OC,RWDD4,3.75E-51,0.371062662,0.548,0.204,6.19E-47,RWD domain-containing protein 4,,
CD320_OC,MYBBP1A,4.25E-51,0.271469065,0.343,0.095,7.01E-47,Myb-binding protein 1A,,
CD320_OC,TTLL12,6.14E-51,0.37295649,0.597,0.241,1.01E-46,Tubulin--tyrosine ligase-like protein 12,,
CD320_OC,CTBP2,6.61E-51,0.41177441,0.535,0.202,1.09E-46,C-terminal-binding protein 2,,
CD320_OC,FOSL2,9.40E-51,0.303798479,0.7,0.275,1.55E-46,Fos-related antigen 2,,
CD320_OC,NAA50,9.54E-51,0.463928768,0.789,0.388,1.57E-46,N-alpha-acetyltransferase 50,,
CD320_OC,ENSCAFG00000049108,1.04E-50,0.546905387,0.997,0.8,1.71E-46,NA,NA,NA
CD320_OC,CLNS1A,1.92E-50,0.375794674,0.653,0.272,3.16E-46,Methylosome subunit pICln,,
CD320_OC,PLEC,2.17E-50,0.619924608,0.828,0.432,3.59E-46,Plectin,,
CD320_OC,VDR,2.38E-50,0.349860965,0.548,0.199,3.92E-46,Vitamin D3 receptor,,
CD320_OC,TSEN54,3.18E-50,0.314239988,0.495,0.177,5.25E-46,tRNA-splicing endonuclease subunit Sen54,,
CD320_OC,MRPL51,3.27E-50,0.516001611,0.904,0.478,5.39E-46,"39S ribosomal protein L51, mitochondrial",,
CD320_OC,CNBP,3.44E-50,0.570836597,0.997,0.865,5.67E-46,Cellular nucleic acid-binding protein,,
CD320_OC,PDCD2L,3.85E-50,0.327508193,0.459,0.155,6.36E-46,Programmed cell death protein 2-like,,
CD320_OC,PUS1,5.79E-50,0.354773595,0.634,0.262,9.55E-46,"tRNA pseudouridine synthase A, mitochondrial",,
CD320_OC,PFN1,6.30E-50,0.492109122,0.997,0.915,1.04E-45,Profilin-1,,
CD320_OC,EIF4A3,7.94E-50,0.534190883,0.98,0.644,1.31E-45,Eukaryotic initiation factor 4A-III,,
CD320_OC,DLA-DMA,8.45E-50,0.383540684,0.868,0.367,1.39E-45,NA,NA,NA
CD320_OC,LSM7,1.04E-49,0.568803359,0.977,0.603,1.72E-45,U6 snRNA-associated Sm-like protein LSm7,,
CD320_OC,HGSNAT,1.23E-49,0.299576726,0.488,0.171,2.03E-45,Heparan-alpha-glucosaminide N-acetyltransferase,,machine learning
CD320_OC,UTP20,1.43E-49,0.310023218,0.512,0.185,2.36E-45,Small subunit processome component 20 homolog,,
CD320_OC,HEXB,1.56E-49,0.46043875,0.944,0.513,2.58E-45,Beta-hexosaminidase subunit beta,,
CD320_OC,TCEA1,2.15E-49,0.565509357,0.96,0.61,3.54E-45,Transcription elongation factor A protein 1,,
CD320_OC,MPP1,2.22E-49,0.353779301,0.921,0.459,3.66E-45,55 kDa erythrocyte membrane protein,,
CD320_OC,ENSCAFG00000009917,3.46E-49,0.414076573,0.726,0.333,5.72E-45,NA,NA,NA
CD320_OC,NAA15,3.58E-49,0.351877855,0.703,0.301,5.91E-45,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",,
CD320_OC,NRP2,4.16E-49,0.545736276,0.822,0.417,6.87E-45,Neuropilin-2,surface,machine learning
CD320_OC,DNLZ,4.26E-49,0.334865237,0.637,0.261,7.03E-45,DNL-type zinc finger protein,,
CD320_OC,ENSCAFG00000013572,5.78E-49,0.378235486,0.65,0.274,9.53E-45,NA,NA,NA
CD320_OC,SLC39A6,7.32E-49,0.418509604,0.851,0.422,1.21E-44,Zinc transporter ZIP6,surface,pos. trainingset
CD320_OC,SRSF7,7.39E-49,0.292021893,0.515,0.184,1.22E-44,Serine/arginine-rich splicing factor 7,,
CD320_OC,GLRX2,7.75E-49,0.467467328,0.858,0.457,1.28E-44,"Glutaredoxin-2, mitochondrial",,
CD320_OC,LARP4,9.03E-49,0.347563554,0.644,0.269,1.49E-44,La-related protein 4,,
CD320_OC,UBA5,9.13E-49,0.409584122,0.825,0.41,1.51E-44,Ubiquitin-like modifier-activating enzyme 5,,
CD320_OC,RAN,9.50E-49,0.577458219,0.993,0.729,1.57E-44,GTP-binding nuclear protein Ran,,
CD320_OC,DDX27,9.63E-49,0.503974834,0.802,0.398,1.59E-44,Probable ATP-dependent RNA helicase DDX27,,
CD320_OC,STOML2,1.15E-48,0.488974869,0.842,0.447,1.90E-44,"Stomatin-like protein 2, mitochondrial",,
CD320_OC,HNRNPDL,1.46E-48,0.595578222,0.993,0.745,2.41E-44,Heterogeneous nuclear ribonucleoprotein D-like,,
CD320_OC,AGPAT2,1.70E-48,0.367482502,0.772,0.333,2.80E-44,1-acyl-sn-glycerol-3-phosphate acyltransferase beta,nonsurface,machine learning
CD320_OC,ENSCAFG00000006102,2.13E-48,0.45847117,1,0.929,3.52E-44,NA,NA,NA
CD320_OC,NFKB2,2.99E-48,0.30079298,0.558,0.21,4.93E-44,Nuclear factor NF-kappa-B p100 subunit,,
CD320_OC,EIF3I,3.10E-48,0.583248687,0.983,0.693,5.12E-44,Eukaryotic translation initiation factor 3 subunit I,,
CD320_OC,KIF2A,3.72E-48,0.455537438,0.851,0.444,6.14E-44,Kinesin-like protein KIF2A,,
CD320_OC,FLAD1,5.03E-48,0.396995858,0.69,0.312,8.29E-44,FAD synthase,,
CD320_OC,COX5A,5.11E-48,0.55936044,0.997,0.806,8.43E-44,"Cytochrome c oxidase subunit 5A, mitochondrial",,
CD320_OC,PARP4,5.61E-48,0.250809056,0.63,0.238,9.25E-44,Poly [ADP-ribose] polymerase 4,,
CD320_OC,TRMT1,5.84E-48,0.277896739,0.413,0.131,9.64E-44,tRNA (guanine(26)-N(2))-dimethyltransferase,,
CD320_OC,WDR3,6.18E-48,0.343822062,0.574,0.229,1.02E-43,WD repeat-containing protein 3,,
CD320_OC,ENSCAFG00000024792,6.64E-48,0.263770801,0.762,0.288,1.10E-43,NA,NA,NA
CD320_OC,WDR12,1.12E-47,0.291708087,0.422,0.139,1.85E-43,Ribosome biogenesis protein WDR12,,
CD320_OC,WEE1,1.19E-47,0.309643405,0.323,0.088,1.96E-43,Wee1-like protein kinase,,
CD320_OC,S100A5,1.25E-47,0.725217026,0.987,0.651,2.06E-43,Protein S100-A5,,
CD320_OC,BZW2,2.05E-47,0.502910742,0.898,0.484,3.38E-43,Basic leucine zipper and W2 domain-containing protein 2,,
CD320_OC,RIOK1,2.07E-47,0.361382704,0.578,0.233,3.41E-43,Serine/threonine-protein kinase RIO1,,
CD320_OC,DOCK10,3.25E-47,0.294970801,0.677,0.278,5.36E-43,Dedicator of cytokinesis protein 10,,
CD320_OC,ENSCAFG00000042472,4.36E-47,0.526151912,0.957,0.579,7.19E-43,NA,NA,NA
CD320_OC,NUFIP1,4.42E-47,0.327915187,0.561,0.224,7.30E-43,Nuclear fragile X mental retardation-interacting protein 1,,
CD320_OC,ENSCAFG00000000061,4.83E-47,0.599585822,0.97,0.655,7.97E-43,NA,NA,NA
CD320_OC,PRPF40A,6.31E-47,0.569643901,0.96,0.636,1.04E-42,Pre-mRNA-processing factor 40 homolog A,,
CD320_OC,PPP2R3C,6.32E-47,0.278596729,0.488,0.175,1.04E-42,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma,,
CD320_OC,XRN2,7.03E-47,0.434656146,0.858,0.455,1.16E-42,5'-3' exoribonuclease 2,,
CD320_OC,HSPA9,8.19E-47,0.487640539,0.96,0.588,1.35E-42,"Stress-70 protein, mitochondrial",,
CD320_OC,DDX54,1.43E-46,0.274146409,0.525,0.194,2.36E-42,ATP-dependent RNA helicase DDX54,,
CD320_OC,SWAP70,1.86E-46,0.31583024,0.492,0.177,3.06E-42,Switch-associated protein 70,,
CD320_OC,DAZAP1,3.21E-46,0.351054619,0.667,0.297,5.30E-42,DAZ-associated protein 1,,
CD320_OC,SH3KBP1,3.28E-46,0.380438989,0.785,0.374,5.41E-42,SH3 domain-containing kinase-binding protein 1,,
CD320_OC,SSRP1,3.85E-46,0.466944292,0.878,0.476,6.34E-42,FACT complex subunit SSRP1,,
CD320_OC,PDLIM4,4.17E-46,0.522345974,0.686,0.321,6.88E-42,PDZ and LIM domain protein 4,,
CD320_OC,ZMAT2,5.70E-46,0.300688427,0.746,0.345,9.40E-42,Zinc finger matrin-type protein 2,,
CD320_OC,CSTB,6.51E-46,0.507032838,0.997,0.951,1.07E-41,Cystatin-B,,
CD320_OC,PMM2,6.98E-46,0.29877613,0.535,0.209,1.15E-41,Phosphomannomutase 2,,
CD320_OC,ENSCAFG00000006000,9.62E-46,0.299642102,0.693,0.304,1.59E-41,NA,NA,NA
CD320_OC,PLEKHO1,9.79E-46,0.35126006,0.69,0.299,1.62E-41,Pleckstrin homology domain-containing family O member 1,,
CD320_OC,GRB2,1.24E-45,0.49009306,0.987,0.627,2.04E-41,Growth factor receptor-bound protein 2,,
CD320_OC,NAGLU,1.51E-45,0.293179496,0.657,0.271,2.50E-41,Alpha-N-acetylglucosaminidase,,
CD320_OC,NAP1L1,2.14E-45,0.661908685,1,0.774,3.54E-41,Nucleosome assembly protein 1-like 1,,
CD320_OC,ANXA1,3.03E-45,0.852583335,0.987,0.782,5.00E-41,Annexin A1,,
CD320_OC,CNDP2,3.41E-45,0.488277898,0.941,0.543,5.62E-41,Cytosolic non-specific dipeptidase,,
CD320_OC,YARS1,3.69E-45,0.320904952,0.558,0.224,6.09E-41,NA,NA,NA
CD320_OC,PPM1G,5.78E-45,0.446740671,0.835,0.44,9.54E-41,Protein phosphatase 1G,,
CD320_OC,BMS1,8.26E-45,0.327483658,0.627,0.263,1.36E-40,Ribosome biogenesis protein BMS1 homolog,,
CD320_OC,HNRNPR,8.81E-45,0.46102966,0.898,0.499,1.45E-40,Heterogeneous nuclear ribonucleoprotein R,,
CD320_OC,GLRX3,9.20E-45,0.549520757,0.954,0.619,1.52E-40,Glutaredoxin-3,,
CD320_OC,ENSCAFG00000008661,1.32E-44,0.517817344,0.894,0.489,2.17E-40,NA,NA,NA
CD320_OC,HNRNPD,1.83E-44,0.558540771,0.99,0.743,3.02E-40,Heterogeneous nuclear ribonucleoprotein D0,,
CD320_OC,SSBP1,2.30E-44,0.323503152,0.627,0.277,3.80E-40,"Single-stranded DNA-binding protein, mitochondrial",,
CD320_OC,NECTIN2,2.52E-44,0.346814777,0.495,0.186,4.15E-40,NA,NA,NA
CD320_OC,NAA10,3.02E-44,0.492214442,0.98,0.629,4.98E-40,N-alpha-acetyltransferase 10,,
CD320_OC,NME2,3.76E-44,0.451750451,1,0.892,6.21E-40,Nucleoside diphosphate kinase B,,
CD320_OC,ENSCAFG00000005091,4.43E-44,0.351572987,0.558,0.224,7.32E-40,NA,NA,NA
CD320_OC,CTPS1,4.62E-44,0.293708861,0.459,0.167,7.62E-40,CTP synthase 1,,
CD320_OC,MDN1,4.96E-44,0.256262196,0.383,0.122,8.18E-40,Midasin,,
CD320_OC,ARRDC4,5.71E-44,0.251481594,0.257,0.062,9.42E-40,Arrestin domain-containing protein 4,,
CD320_OC,GET3,5.88E-44,0.434921347,0.762,0.395,9.70E-40,NA,NA,NA
CD320_OC,FKBP4,6.14E-44,0.345962037,0.521,0.203,1.01E-39,Peptidyl-prolyl cis-trans isomerase FKBP4,,
CD320_OC,BRIX1,7.37E-44,0.446960952,0.851,0.442,1.22E-39,Ribosome biogenesis protein BRX1 homolog,,
CD320_OC,UTP18,1.07E-43,0.323502735,0.597,0.254,1.76E-39,U3 small nucleolar RNA-associated protein 18 homolog,,
CD320_OC,GNPTAB,1.51E-43,0.292877937,0.587,0.239,2.50E-39,N-acetylglucosamine-1-phosphotransferase subunits alpha/beta,nonsurface,machine learning
CD320_OC,WDR90,2.37E-43,0.441691802,0.792,0.416,3.90E-39,WD repeat-containing protein 90,,
CD320_OC,AP1S2,2.51E-43,0.439602029,0.812,0.389,4.14E-39,AP-1 complex subunit sigma-2,,
CD320_OC,RNASEK,3.00E-43,0.518948639,1,0.895,4.94E-39,Ribonuclease kappa,nonsurface,machine learning
CD320_OC,DDB1,3.75E-43,0.389764257,0.703,0.339,6.19E-39,DNA damage-binding protein 1,,
CD320_OC,TIMM50,4.11E-43,0.482014452,0.888,0.473,6.79E-39,Mitochondrial import inner membrane translocase subunit TIM50,nonsurface,machine learning
CD320_OC,HDHD5,4.53E-43,0.329009991,0.554,0.231,7.47E-39,NA,NA,NA
CD320_OC,C10H12orf45,1.04E-42,0.384200685,0.713,0.334,1.72E-38,NA,NA,NA
CD320_OC,PSME1,1.47E-42,0.505987754,0.993,0.705,2.42E-38,Proteasome activator complex subunit 1,,
CD320_OC,GPN3,2.04E-42,0.397322368,0.749,0.382,3.37E-38,GPN-loop GTPase 3,,
CD320_OC,NOC2L,2.11E-42,0.310022947,0.587,0.253,3.48E-38,Nucleolar complex protein 2 homolog,nonsurface,neg. trainingset
CD320_OC,ENSCAFG00000000842,2.72E-42,0.435459241,0.99,0.692,4.49E-38,NA,NA,NA
CD320_OC,ENSCAFG00000001588,2.75E-42,0.364204942,0.686,0.323,4.54E-38,NA,NA,NA
CD320_OC,PSMG4,4.44E-42,0.554619176,0.947,0.611,7.33E-38,Proteasome assembly chaperone 4,,
CD320_OC,EIF4G1,6.75E-42,0.369165128,0.677,0.314,1.11E-37,Eukaryotic translation initiation factor 4 gamma 1,,
CD320_OC,ENSCAFG00000017667,8.73E-42,0.42726951,0.954,0.575,1.44E-37,NA,NA,NA
CD320_OC,MGAT4B,1.06E-41,0.308379278,0.785,0.382,1.75E-37,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B",nonsurface,machine learning
CD320_OC,ILF2,1.24E-41,0.455025323,0.954,0.567,2.04E-37,Interleukin enhancer-binding factor 2,,
CD320_OC,CD37,1.27E-41,0.274641022,0.901,0.384,2.09E-37,Leukocyte antigen CD37,surface,machine learning
CD320_OC,ENSCAFG00000030359,1.41E-41,0.473620035,0.993,0.736,2.32E-37,NA,NA,NA
CD320_OC,PRDX3,1.41E-41,0.369535932,0.759,0.382,2.33E-37,"Thioredoxin-dependent peroxide reductase, mitochondrial",,
CD320_OC,CAPG,1.43E-41,0.505473612,1,0.806,2.36E-37,Macrophage-capping protein,,
CD320_OC,ENSCAFG00000025524,2.20E-41,0.287557066,0.868,0.431,3.63E-37,NA,NA,NA
CD320_OC,MRPS23,2.97E-41,0.307399392,0.693,0.329,4.90E-37,"28S ribosomal protein S23, mitochondrial",,
CD320_OC,UBE2D1,4.22E-41,0.287800631,0.495,0.194,6.97E-37,Ubiquitin-conjugating enzyme E2 D1,,
CD320_OC,IPO5,7.63E-41,0.337541795,0.624,0.283,1.26E-36,Importin-5,,
CD320_OC,MTHFD1L,7.89E-41,0.260572312,0.429,0.152,1.30E-36,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",,
CD320_OC,MICOS13,9.08E-41,0.52554119,0.977,0.65,1.50E-36,NA,NA,NA
CD320_OC,HLA-DQB2,1.14E-40,0.367813323,0.987,0.543,1.88E-36,"HLA class II histocompatibility antigen, DQ beta 2 chain",surface,pos. trainingset
CD320_OC,NOB1,1.28E-40,0.344634785,0.653,0.304,2.11E-36,RNA-binding protein NOB1,,
CD320_OC,ENSCAFG00000018717,1.33E-40,0.356057132,0.62,0.282,2.19E-36,NA,NA,NA
CD320_OC,MACROH2A1,1.58E-40,0.257073296,0.601,0.252,2.61E-36,NA,NA,NA
CD320_OC,PSMD13,2.18E-40,0.41579063,0.901,0.544,3.60E-36,26S proteasome non-ATPase regulatory subunit 13,,
CD320_OC,RPP40,2.29E-40,0.27434527,0.442,0.166,3.77E-36,Ribonuclease P protein subunit p40,,
CD320_OC,PPT1,2.35E-40,0.450725289,0.937,0.575,3.88E-36,Palmitoyl-protein thioesterase 1,,
CD320_OC,CALML4,3.33E-40,0.327288339,0.67,0.298,5.50E-36,Calmodulin-like protein 4,,
CD320_OC,ZEB2,4.08E-40,0.513193735,0.868,0.484,6.73E-36,Zinc finger E-box-binding homeobox 2,,
CD320_OC,KTN1,4.20E-40,0.437509819,0.974,0.652,6.94E-36,Kinectin,,machine learning
CD320_OC,NOC3L,4.23E-40,0.312694101,0.607,0.269,6.99E-36,Nucleolar complex protein 3 homolog,,
CD320_OC,POLR2E,5.58E-40,0.500042532,0.98,0.642,9.21E-36,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",,
CD320_OC,PSMA5,5.70E-40,0.391999958,0.772,0.408,9.40E-36,Proteasome subunit alpha type-5,,
CD320_OC,ENSCAFG00000010086,9.40E-40,0.474896293,0.957,0.641,1.55E-35,NA,NA,NA
CD320_OC,SNX6,1.03E-39,0.406196785,0.937,0.555,1.69E-35,Sorting nexin-6,,
CD320_OC,MT1E,1.07E-39,0.834606115,0.568,0.261,1.76E-35,Metallothionein-1E,,
CD320_OC,RPF2,1.45E-39,0.324002364,0.799,0.419,2.39E-35,Ribosome production factor 2 homolog,,
CD320_OC,UQCR10,1.52E-39,0.421916273,0.99,0.711,2.52E-35,Cytochrome b-c1 complex subunit 9,nonsurface,machine learning
CD320_OC,USP10,1.88E-39,0.281387061,0.558,0.237,3.10E-35,Ubiquitin carboxyl-terminal hydrolase 10,,
CD320_OC,HOPX,1.93E-39,0.256115821,0.624,0.259,3.18E-35,Homeodomain-only protein,,
CD320_OC,SMARCA4,2.48E-39,0.373074501,0.779,0.395,4.09E-35,Transcription activator BRG1,,
CD320_OC,PHYH,3.13E-39,0.314677763,0.525,0.214,5.17E-35,"Phytanoyl-CoA dioxygenase, peroxisomal",,
CD320_OC,FAM216A,4.43E-39,0.262347153,0.545,0.228,7.31E-35,Protein FAM216A,,
CD320_OC,CWC15,4.55E-39,0.38998461,0.908,0.531,7.51E-35,Spliceosome-associated protein CWC15 homolog,,
CD320_OC,IPO7,4.57E-39,0.291246256,0.528,0.22,7.54E-35,Importin-7,,
CD320_OC,TPP2,4.64E-39,0.254407639,0.594,0.259,7.66E-35,Tripeptidyl-peptidase 2,,
CD320_OC,BHLHE40,4.94E-39,0.252779888,0.594,0.247,8.15E-35,Class E basic helix-loop-helix protein 40,,
CD320_OC,ABCF1,5.60E-39,0.385740803,0.818,0.447,9.24E-35,ATP-binding cassette sub-family F member 1,,
CD320_OC,HPRT1,6.15E-39,0.315047253,0.888,0.523,1.01E-34,Hypoxanthine-guanine phosphoribosyltransferase,,
CD320_OC,SRFBP1,6.37E-39,0.32260561,0.64,0.295,1.05E-34,Serum response factor-binding protein 1,,
CD320_OC,URI1,6.60E-39,0.356074341,0.822,0.436,1.09E-34,Unconventional prefoldin RPB5 interactor 1,,
CD320_OC,ADSS2,7.68E-39,0.303344009,0.696,0.331,1.27E-34,NA,NA,NA
CD320_OC,HEATR3,8.67E-39,0.260221157,0.366,0.123,1.43E-34,HEAT repeat-containing protein 3,,
CD320_OC,LSM4,8.69E-39,0.357955659,0.769,0.404,1.43E-34,U6 snRNA-associated Sm-like protein LSm4,,
CD320_OC,SNX2,1.41E-38,0.308298316,0.884,0.497,2.33E-34,Sorting nexin-2,,
CD320_OC,FH,2.34E-38,0.324643178,0.634,0.298,3.86E-34,"Fumarate hydratase, mitochondrial",,
CD320_OC,AMDHD1,2.48E-38,0.457485297,0.96,0.631,4.09E-34,Probable imidazolonepropionase,nonsurface,machine learning
CD320_OC,ESD,2.49E-38,0.271376944,0.703,0.343,4.11E-34,S-formylglutathione hydrolase,,
CD320_OC,DRAP1,2.86E-38,0.367124927,0.815,0.447,4.72E-34,Dr1-associated corepressor,,
CD320_OC,CPSF1,4.49E-38,0.270266862,0.492,0.203,7.41E-34,Cleavage and polyadenylation specificity factor subunit 1,,
CD320_OC,ENSCAFG00000045786,5.39E-38,0.410010755,0.584,0.265,8.89E-34,NA,NA,NA
CD320_OC,EXOSC4,5.90E-38,0.366245661,0.901,0.524,9.73E-34,Exosome complex component RRP41,,
CD320_OC,ENSCAFG00000016270,5.99E-38,0.314982543,0.766,0.391,9.89E-34,NA,NA,NA
CD320_OC,MANF,1.04E-37,0.489069909,0.98,0.664,1.72E-33,Mesencephalic astrocyte-derived neurotrophic factor,,
CD320_OC,ENSCAFG00000009583,1.07E-37,0.327347533,0.756,0.379,1.76E-33,NA,NA,NA
CD320_OC,HSPH1,1.09E-37,0.63167183,0.818,0.449,1.80E-33,Heat shock protein 105 kDa,,
CD320_OC,RRS1,1.11E-37,0.280939277,0.347,0.115,1.83E-33,Ribosome biogenesis regulatory protein homolog,,
CD320_OC,ENSCAFG00000016129,1.54E-37,0.298704618,0.653,0.313,2.54E-33,NA,NA,NA
CD320_OC,MVP,1.73E-37,0.308435019,0.739,0.374,2.85E-33,Major vault protein,,
CD320_OC,PPP1R7,2.37E-37,0.262469937,0.65,0.305,3.92E-33,Protein phosphatase 1 regulatory subunit 7,,
CD320_OC,ELOC,2.41E-37,0.370077603,0.894,0.53,3.97E-33,NA,NA,NA
CD320_OC,AHNAK,2.74E-37,0.340011519,0.7,0.33,4.52E-33,Neuroblast differentiation-associated protein AHNAK,,
CD320_OC,CASP4,2.78E-37,0.32235414,0.429,0.149,4.58E-33,Caspase-4,,
CD320_OC,KNOP1,3.72E-37,0.337735692,0.587,0.272,6.14E-33,Lysine-rich nucleolar protein 1,,
CD320_OC,ENSCAFG00000018784,4.15E-37,0.403452445,0.997,0.925,6.84E-33,NA,NA,NA
CD320_OC,PPA2,4.28E-37,0.283914028,0.776,0.401,7.07E-33,"Inorganic pyrophosphatase 2, mitochondrial",,
CD320_OC,APPL1,4.39E-37,0.429644513,0.809,0.442,7.25E-33,DCC-interacting protein 13-alpha,,
CD320_OC,DPP3,5.19E-37,0.339009715,0.512,0.216,8.56E-33,Dipeptidyl peptidase 3,,
CD320_OC,LAP3,5.63E-37,0.49941672,0.782,0.432,9.30E-33,Cytosol aminopeptidase,,
CD320_OC,TKT,6.85E-37,0.573771387,0.96,0.633,1.13E-32,Transketolase,,
CD320_OC,PTRH1,7.23E-37,0.338256693,0.584,0.266,1.19E-32,Probable peptidyl-tRNA hydrolase,,
CD320_OC,NUDT5,7.95E-37,0.261572859,0.7,0.337,1.31E-32,ADP-sugar pyrophosphatase,,
CD320_OC,PRMT5,8.08E-37,0.27058216,0.488,0.202,1.33E-32,Protein arginine N-methyltransferase 5,,
