gene,U_statistic_MWU,p_value_MWU,FDR,hbMonocytes,htMonocytes,fold_change
SERPINB10,713023,1.80708E-07,3.28695E-07,0.037753034,0.020956196,0.875558294
SERPINB2,582185,7.41456E-33,1.49891E-31,0.012925278,0.679495132,7.051484372
SERPINB6,721153.5,3.21493E-05,4.62859E-05,0.110801848,0.10530922,0.973596487
SERPINB8,679519.5,0.871385167,0.877871905,0.04811109,0.112085248,1.440182233
SERPINB9,354360.5,2.1612E-109,3.2904E-107,0.19543218,1.773342984,6.391678163
SERPINE2,659459.5,0.016959018,0.019447884,0.062678805,0.138465191,1.473951252
SERPINF1,701268,0.001344344,0.001677676,0.033060433,0.031560648,0.988488425
SERPING1,667335,0.030039761,0.033866415,0.027941073,0.07825112,1.401947858
SERTAD1,609796,1.01925E-16,5.60474E-16,0.036737585,0.180491683,2.07309515
SERTAD2,747199,2.2635E-10,5.75262E-10,0.139890205,0.113145141,0.887206236
SESN1,679279,0.766026034,0.77767844,0.029961453,0.039971086,1.078700756
SESN2,590137.5,1.02505E-27,1.51795E-26,0.031244932,0.19021724,2.237432642
SESN3,708288,3.21079E-05,4.62331E-05,0.048579188,0.041310465,0.950147201
SESTD1,721793,1.35504E-05,2.0205E-05,0.121825819,0.115028927,0.9689711
SET,762486.5,2.29547E-08,4.60702E-08,0.559740585,0.508746853,0.922379848
SETD1B,728727.5,9.61469E-14,3.68405E-13,0.053478364,0.017789186,0.763181869
SETD2,750980,4.96111E-18,3.12887E-17,0.082628557,0.035764607,0.739432053
SETD3,700156.5,0.015764489,0.018118564,0.078926523,0.077206332,0.99023457
SETD5,783026.5,3.71888E-17,2.13032E-16,0.229138956,0.164204465,0.801036289
SETD7,743195.5,4.38826E-12,1.3795E-11,0.080888789,0.05590829,0.859749402
SETDB1,745975.5,1.36573E-14,5.82904E-14,0.080528007,0.039456409,0.768939456
SETDB2,770678,2.02626E-20,1.63442E-19,0.133446092,0.054391342,0.657282974
SETX,791820,4.26495E-24,4.75488E-23,0.217390058,0.110115635,0.659029088
SF1,734027.5,2.56643E-05,3.7341E-05,0.243115052,0.242618133,0.998539933
SF3A1,717378.5,0.001733399,0.002140172,0.193339147,0.194229753,1.003065098
SF3A2,706800.5,0.000199616,0.000267803,0.038007168,0.046537551,1.063079759
SF3A3,720308,8.20327E-07,1.387E-06,0.07443804,0.058229661,0.905580008
SF3B1,784405.5,3.19302E-15,1.47106E-14,0.280291196,0.233522002,0.876113257
SF3B2,775991,1.045E-14,4.52758E-14,0.273699652,0.20076003,0.803357061
SF3B3,733648,7.15733E-09,1.52673E-08,0.096421036,0.081925445,0.925143701
SF3B4,745321.5,2.68547E-15,1.24903E-14,0.092569785,0.03392229,0.690994463
SF3B5,785459.5,1.4572E-16,7.87518E-16,0.360841148,0.23884071,0.733661691
SF3B6,748484.5,4.69328E-10,1.15018E-09,0.143593491,0.129611506,0.941939624
SFI1,826309,1.01036E-36,2.61138E-35,0.192902084,0.090665888,0.647615245
SFMBT2,666947.5,0.021158327,0.024098976,0.018817992,0.076772495,1.499424709
SFPQ,540789.5,3.99186E-20,3.09687E-19,0.546964439,1.129624544,1.904486309
SFR1,708550.5,8.50394E-08,1.6009E-07,0.033233129,0.020968647,0.905988794
SFSWAP,772419,1.09309E-24,1.28172E-23,0.120646969,0.036719073,0.614782586
SFT2D1,702530.5,0.042598022,0.047469708,0.115002155,0.164321964,1.232392118
SFT2D2,733460,2.23042E-06,3.59881E-06,0.153107333,0.137547765,0.937844235
SFT2D3,715925,1.76886E-09,4.03931E-09,0.035209723,0.017803573,0.868567613
SFTPB,727275.5,2.67998E-09,5.98389E-09,0.061772763,0.063044115,1.007996056
SFTPD-AS1,742679,4.76063E-12,1.48869E-11,0.084522742,0.060159247,0.865948496
SFXN1,731324.5,1.69166E-11,4.94406E-11,0.050442726,0.034090753,0.889264736
SFXN3,693227.5,0.181794908,0.193787286,0.073502333,0.105754939,1.188913484
SFXN5,760169.5,3.84179E-18,2.4435E-17,0.097017685,0.054092014,0.779009569
SGK1,634885.5,1.0702E-05,1.61175E-05,0.098289592,0.286601074,1.963160505
SGK3,786559,4.27218E-17,2.43155E-16,0.240303654,0.190893613,0.853612106
SGK494,736643.5,1.77548E-13,6.60064E-13,0.074547574,0.0276118,0.726755554
SGMS1,692055.5,0.098237262,0.106737721,0.062947694,0.045037994,0.888184733
SGMS1-AS1,764006.5,2.01519E-17,1.19079E-16,0.102771055,0.063207442,0.802177568
SGMS2,719852,1.58917E-06,2.60556E-06,0.0911371,0.058137959,0.824809644
SGO2,734442,1.1293E-10,2.9837E-10,0.072520694,0.058026504,0.91461209
SGPL1,676603,0.620737835,0.63487661,0.060393433,0.124851083,1.408948622
SGPP1,707972.5,1.39182E-05,2.074E-05,0.059243131,0.032991481,0.832223163
SGSH,711596,1.61519E-06,2.64645E-06,0.054573166,0.028462023,0.827987224
SGSM1,711180,7.47981E-05,0.000104193,0.044165144,0.045678843,1.010705865
SGSM2,711483.5,6.2035E-06,9.55985E-06,0.056355456,0.052678849,0.976060638
SGSM3,704920,1.37236E-06,2.26688E-06,0.035510922,0.016128905,0.853980104
SGTA,675627.5,0.434026265,0.449479426,0.038581896,0.056437666,1.131479566
SGTB,729749,8.77697E-11,2.34759E-10,0.096330126,0.051003205,0.765818498
SH2B1,709252,5.82381E-06,8.99892E-06,0.034328543,0.024799406,0.927564319
SH2B3,673473,0.524662897,0.540071337,0.137998626,0.226637332,1.376828141
SH2D3A,759951,1.09741E-15,5.32262E-15,0.107089235,0.072100794,0.828751428
SH2D3C,794904,4.04862E-36,1.00894E-34,0.179710154,0.031469313,0.464708291
SH3BGRL,813635,3.83645E-19,2.70887E-18,0.583996094,0.425731861,0.767675513
SH3BGRL3,751429.5,1.42044E-05,2.11406E-05,3.620620503,3.293121568,0.911911623
SH3BP1,750288,4.87292E-15,2.19518E-14,0.091322245,0.051464857,0.78860743
SH3BP2,814332,1.59526E-28,2.49906E-27,0.256081925,0.129068214,0.640499887
SH3BP4,676789,0.360401758,0.375067258,0.010812918,0.038427416,1.255601157
SH3BP5,488485.5,1.0788E-53,5.30898E-52,0.092832784,0.580753568,3.567229687
SH3BP5L,731409,3.02822E-16,1.5796E-15,0.060652796,0.012271826,0.693553401
SH3GL1,706389,0.00042627,0.000556407,0.05636681,0.057085009,1.004676039
SH3GLB1,792879.5,4.36837E-21,3.76352E-20,0.229869984,0.132891786,0.703516282
SH3GLB2,707688,1.36233E-06,2.25298E-06,0.02738808,0.017492267,0.920587388
